edge,s_node,e_node,s_lng,s_lat,e_lng,e_lat,c_lng,c_lat
303,65,5609,-122.4501293,37.7204823,-122.4509487,37.7208128,-122.45053899999999,37.720647549999995
304,5609,65,-122.4509487,37.7208128,-122.4501293,37.7204823,-122.45053899999999,37.720647549999995
305,5356,65,-122.4493019,37.7201484,-122.4501293,37.7204823,-122.44971559999999,37.72031535
306,65,5356,-122.4501293,37.7204823,-122.4493019,37.7201484,-122.44971559999999,37.72031535
307,65,8258,-122.4501293,37.7204823,-122.4493321,37.7217247,-122.4497307,37.7211035
308,66,65,-122.450852,37.7193559,-122.4501293,37.7204823,-122.45049065,37.7199191
309,5355,66,-122.450024,37.719021,-122.450852,37.7193559,-122.45043799999999,37.71918845
310,66,5355,-122.450852,37.7193559,-122.450024,37.719021,-122.45043799999999,37.71918845
311,66,902,-122.450852,37.7193559,-122.452668,37.7173803,-122.45176000000001,37.7183681
312,902,66,-122.452668,37.7173803,-122.450852,37.7193559,-122.45176000000001,37.7183681
313,66,6296,-122.450852,37.7193559,-122.451667,37.7196858,-122.45125949999999,37.719520849999995
314,6296,66,-122.451667,37.7196858,-122.450852,37.7193559,-122.45125949999999,37.719520849999995
315,6379,67,-122.457089,37.79691,-122.4562632,37.7965829,-122.4566761,37.79674645
316,67,6379,-122.4562632,37.7965829,-122.457089,37.79691,-122.4566761,37.79674645
317,67,68,-122.4562632,37.7965829,-122.4576569,37.7941248,-122.45696004999999,37.79535385
318,68,67,-122.4576569,37.7941248,-122.4562632,37.7965829,-122.45696004999999,37.79535385
319,67,183,-122.4562632,37.7965829,-122.4558876,37.7965605,-122.4560754,37.7965717
320,183,67,-122.4558876,37.7965605,-122.4562632,37.7965829,-122.4560754,37.7965717
321,7135,69,-122.4261204,37.7339607,-122.426389,37.7336837,-122.4262547,37.7338222
322,69,7135,-122.426389,37.7336837,-122.4261204,37.7339607,-122.4262547,37.7338222
323,69,4086,-122.426389,37.7336837,-122.42504,37.7335453,-122.4257145,37.7336145
324,4086,69,-122.42504,37.7335453,-122.426389,37.7336837,-122.4257145,37.7336145
325,69,2970,-122.426389,37.7336837,-122.4291659,37.7308965,-122.42777745000001,37.7322901
326,2970,69,-122.4291659,37.7308965,-122.426389,37.7336837,-122.42777745000001,37.7322901
327,69,70,-122.426389,37.7336837,-122.4277144,37.733566,-122.42705169999999,37.73362485
328,70,69,-122.4277144,37.733566,-122.426389,37.7336837,-122.42705169999999,37.73362485
329,70,5071,-122.4277144,37.733566,-122.4276309,37.7330045,-122.42767265,37.73328525
330,5071,70,-122.4276309,37.7330045,-122.4277144,37.733566,-122.42767265,37.73328525
331,70,71,-122.4277144,37.733566,-122.4285745,37.7334845,-122.42814444999999,37.73352525
332,71,70,-122.4285745,37.7334845,-122.4277144,37.733566,-122.42814444999999,37.73352525
333,5070,70,-122.427413,37.7345217,-122.4277144,37.733566,-122.42756370000001,37.734043850000006
334,70,5070,-122.4277144,37.733566,-122.427413,37.7345217,-122.42756370000001,37.734043850000006
335,71,8629,-122.4285745,37.7334845,-122.429433,37.733403,-122.42900374999999,37.733443750000006
336,8629,71,-122.429433,37.733403,-122.4285745,37.7334845,-122.42900374999999,37.733443750000006
337,8629,71,-122.429433,37.733403,-122.4285745,37.7334845,-122.42900374999999,37.733443750000006
338,71,8629,-122.4285745,37.7334845,-122.429433,37.733403,-122.42900374999999,37.733443750000006
339,4134,71,-122.42875,37.7346392,-122.4285745,37.7334845,-122.42866225,37.73406185
340,71,4134,-122.4285745,37.7334845,-122.42875,37.7346392,-122.42866225,37.73406185
341,72,756,-122.4311489,37.73318,-122.4310745,37.7327019,-122.4311117,37.73294095
342,8631,72,-122.430294,37.7333214,-122.4311489,37.73318,-122.43072145,37.7332507
343,72,8631,-122.4311489,37.73318,-122.430294,37.7333214,-122.43072145,37.7332507
344,72,73,-122.4311489,37.73318,-122.4319773,37.7330011,-122.4315631,37.73309055
345,73,72,-122.4319773,37.7330011,-122.4311489,37.73318,-122.4315631,37.73309055
346,73,74,-122.4319773,37.7330011,-122.4328258,37.7333561,-122.43240155000001,37.7331786
347,7843,73,-122.4319562,37.7325699,-122.4319773,37.7330011,-122.43196675,37.732785500000006
348,8751,73,-122.432369,37.733061,-122.4319773,37.7330011,-122.43217315,37.73303105
349,7839,74,-122.4328983,37.7332636,-122.4328258,37.7333561,-122.43286205000001,37.73330985
350,74,7839,-122.4328258,37.7333561,-122.4328983,37.7332636,-122.43286205000001,37.73330985
351,74,7840,-122.4328258,37.7333561,-122.4331925,37.7334317,-122.43300915,37.733393899999996
352,189,74,-122.4316382,37.733783,-122.4328258,37.7333561,-122.432232,37.73356955
353,74,189,-122.4328258,37.7333561,-122.4316382,37.733783,-122.432232,37.73356955
354,75,7182,-122.4341379,37.7336038,-122.4341673,37.7335102,-122.4341526,37.733557
355,7182,75,-122.4341673,37.7335102,-122.4341379,37.7336038,-122.4341526,37.733557
356,75,76,-122.4341379,37.7336038,-122.4349924,37.7337754,-122.43456515,37.7336896
357,2153,75,-122.434058,37.7338959,-122.4341379,37.7336038,-122.43409795,37.733749849999995
358,75,2153,-122.4341379,37.7336038,-122.434058,37.7338959,-122.43409795,37.733749849999995
359,7840,75,-122.4331925,37.7334317,-122.4341379,37.7336038,-122.43366520000001,37.73351775
360,76,7183,-122.4349924,37.7337754,-122.4350256,37.7336703,-122.43500900000001,37.73372285
361,7183,76,-122.4350256,37.7336703,-122.4349924,37.7337754,-122.43500900000001,37.73372285
362,76,4156,-122.4349924,37.7337754,-122.4349004,37.7340671,-122.4349464,37.733921249999995
363,76,8378,-122.4349924,37.7337754,-122.4358414,37.7339126,-122.4354169,37.733844
364,77,7184,-122.4366692,37.7340737,-122.4366886,37.734009,-122.4366789,37.73404135
365,7184,77,-122.4366886,37.734009,-122.4366692,37.7340737,-122.4366789,37.73404135
366,77,8166,-122.4366692,37.7340737,-122.4393453,37.7347756,-122.43800725,37.73442465
367,8378,77,-122.4358414,37.7339126,-122.4366692,37.7340737,-122.4362553,37.73399315
368,78,79,-122.4399937,37.7348747,-122.4419063,37.7359776,-122.44095,37.735426149999995
369,79,78,-122.4419063,37.7359776,-122.4399937,37.7348747,-122.44095,37.735426149999995
370,78,82,-122.4399937,37.7348747,-122.438435,37.7343496,-122.43921435,37.734612150000004
371,4894,78,-122.4410957,37.7349852,-122.4399937,37.7348747,-122.4405447,37.734929949999994
372,78,4894,-122.4399937,37.7348747,-122.4410957,37.7349852,-122.4405447,37.734929949999994
373,8630,78,-122.4399432,37.7349834,-122.4399937,37.7348747,-122.43996845000001,37.73492905
374,78,8630,-122.4399937,37.7348747,-122.4399432,37.7349834,-122.43996845000001,37.73492905
375,8166,78,-122.4393453,37.7347756,-122.4399937,37.7348747,-122.43966950000001,37.73482515
376,79,8448,-122.4419063,37.7359776,-122.4416087,37.7366713,-122.4417575,37.73632445
377,8448,79,-122.4416087,37.7366713,-122.4419063,37.7359776,-122.4417575,37.73632445
378,79,7044,-122.4419063,37.7359776,-122.4436261,37.7365048,-122.4427662,37.736241199999995
379,7044,79,-122.4436261,37.7365048,-122.4419063,37.7359776,-122.4427662,37.736241199999995
380,80,3960,-122.4316897,37.7316437,-122.4314161,37.7310141,-122.43155290000001,37.7313289
381,4380,80,-122.4313198,37.7317887,-122.4316897,37.7316437,-122.43150475,37.7317162
382,7842,80,-122.4317878,37.7319597,-122.4316897,37.7316437,-122.43173875,37.7318017
383,81,256,-122.432147,37.7322495,-122.4405741,37.7297331,-122.43636055,37.7309913
384,81,145,-122.432147,37.7322495,-122.4365434,37.7315777,-122.4343452,37.7319136
385,7573,81,-122.4248173,37.7315498,-122.432147,37.7322495,-122.42848215000001,37.73189965
386,82,7661,-122.438435,37.7343496,-122.4385189,37.734075,-122.43847695,37.734212299999996
387,7661,82,-122.4385189,37.734075,-122.438435,37.7343496,-122.43847695,37.734212299999996
388,82,7184,-122.438435,37.7343496,-122.4366886,37.734009,-122.4375618,37.7341793
389,83,84,-122.455928,37.708354,-122.4576804,37.709549,-122.4568042,37.7089515
390,84,83,-122.4576804,37.709549,-122.455928,37.708354,-122.4568042,37.7089515
391,83,5093,-122.455928,37.708354,-122.455431,37.708821,-122.4556795,37.7085875
392,5093,83,-122.455431,37.708821,-122.455928,37.708354,-122.4556795,37.7085875
393,84,3212,-122.4576804,37.709549,-122.4592385,37.7096633,-122.45845944999999,37.70960615
394,3212,84,-122.4592385,37.7096633,-122.4576804,37.709549,-122.45845944999999,37.70960615
395,84,5015,-122.4576804,37.709549,-122.4582605,37.7090089,-122.45797045,37.70927895
396,5015,84,-122.4582605,37.7090089,-122.4576804,37.709549,-122.45797045,37.70927895
397,84,7728,-122.4576804,37.709549,-122.457058,37.710061,-122.4573692,37.709805
398,8738,84,-122.4574731,37.7098244,-122.4576804,37.709549,-122.45757675,37.709686700000006
399,85,9660,-122.3719647,37.733143,-122.3733653,37.7315898,-122.37266500000001,37.732366400000004
400,9660,85,-122.3733653,37.7315898,-122.3719647,37.733143,-122.37266500000001,37.732366400000004
401,9660,86,-122.3733653,37.7315898,-122.3739205,37.7309563,-122.3736429,37.73127305
402,86,9660,-122.3739205,37.7309563,-122.3733653,37.7315898,-122.3736429,37.73127305
403,86,5060,-122.3739205,37.7309563,-122.3757873,37.7320175,-122.3748539,37.7314869
404,5060,86,-122.3757873,37.7320175,-122.3739205,37.7309563,-122.3748539,37.7314869
405,5059,86,-122.372006,37.729874,-122.3739205,37.7309563,-122.37296325,37.73041515
406,86,5059,-122.3739205,37.7309563,-122.372006,37.729874,-122.37296325,37.73041515
407,87,7757,-122.3779849,37.7266122,-122.379697,37.727618,-122.37884095,37.7271151
408,7757,87,-122.379697,37.727618,-122.3779849,37.7266122,-122.37884095,37.7271151
409,88,9268,-122.3863094,37.7171906,-122.3857607,37.7177937,-122.38603505,37.71749215
410,9268,88,-122.3857607,37.7177937,-122.3863094,37.7171906,-122.38603505,37.71749215
411,88,2328,-122.3863094,37.7171906,-122.3868718,37.7175052,-122.3865906,37.7173479
412,2328,88,-122.3868718,37.7175052,-122.3863094,37.7171906,-122.3865906,37.7173479
413,89,9272,-122.3851901,37.7184431,-122.3846138,37.7190792,-122.38490195,37.718761150000006
414,9272,89,-122.3846138,37.7190792,-122.3851901,37.7184431,-122.38490195,37.718761150000006
415,9268,89,-122.3857607,37.7177937,-122.3851901,37.7184431,-122.3854754,37.7181184
416,89,9268,-122.3851901,37.7184431,-122.3857607,37.7177937,-122.3854754,37.7181184
417,89,9271,-122.3851901,37.7184431,-122.3856937,37.7187272,-122.3854419,37.718585149999996
418,9271,89,-122.3856937,37.7187272,-122.3851901,37.7184431,-122.3854419,37.718585149999996
419,90,91,-122.4500385,37.7511437,-122.4495919,37.7541308,-122.4498152,37.75263725
420,91,90,-122.4495919,37.7541308,-122.4500385,37.7511437,-122.4498152,37.75263725
421,2832,90,-122.4502638,37.7498373,-122.4500385,37.7511437,-122.45015115000001,37.7504905
422,90,2832,-122.4500385,37.7511437,-122.4502638,37.7498373,-122.45015115000001,37.7504905
423,90,2833,-122.4500385,37.7511437,-122.450025,37.7539356,-122.45003175,37.75253965
424,2833,90,-122.450025,37.7539356,-122.4500385,37.7511437,-122.45003175,37.75253965
425,91,8715,-122.4495919,37.7541308,-122.449573,37.7558895,-122.44958245000001,37.755010150000004
426,8715,91,-122.449573,37.7558895,-122.4495919,37.7541308,-122.44958245000001,37.755010150000004
427,2833,91,-122.450025,37.7539356,-122.4495919,37.7541308,-122.44980845,37.754033199999995
428,91,2833,-122.4495919,37.7541308,-122.450025,37.7539356,-122.44980845,37.754033199999995
429,92,7849,-122.4535131,37.7445991,-122.4536402,37.7445113,-122.45357665,37.7445552
430,92,6050,-122.4535131,37.7445991,-122.4546264,37.7446753,-122.45406975,37.7446372
431,6050,92,-122.4546264,37.7446753,-122.4535131,37.7445991,-122.45406975,37.7446372
432,8462,92,-122.452676,37.7451105,-122.4535131,37.7445991,-122.45309455,37.7448548
433,93,6011,-122.4526894,37.7438716,-122.4534726,37.7434229,-122.453081,37.743647249999995
434,6011,93,-122.4534726,37.7434229,-122.4526894,37.7438716,-122.453081,37.743647249999995
435,4101,93,-122.4516395,37.744503,-122.4526894,37.7438716,-122.45216445,37.7441873
436,93,4101,-122.4526894,37.7438716,-122.4516395,37.744503,-122.45216445,37.7441873
437,93,8449,-122.4526894,37.7438716,-122.4516137,37.7436084,-122.45215155,37.74374
438,8449,93,-122.4516137,37.7436084,-122.4526894,37.7438716,-122.45215155,37.74374
439,6986,93,-122.4533468,37.7445585,-122.4526894,37.7438716,-122.45301810000001,37.744215049999994
440,93,6986,-122.4526894,37.7438716,-122.4533468,37.7445585,-122.45301810000001,37.744215049999994
441,5052,94,-122.4297945,37.7644367,-122.4301235,37.7644163,-122.429959,37.7644265
442,94,5052,-122.4301235,37.7644163,-122.4297945,37.7644367,-122.429959,37.7644265
443,94,95,-122.4301235,37.7644163,-122.430091,37.7640853,-122.43010724999999,37.7642508
444,95,94,-122.430091,37.7640853,-122.4301235,37.7644163,-122.43010724999999,37.7642508
445,94,3039,-122.4301235,37.7644163,-122.4309164,37.7643693,-122.43051994999999,37.764392799999996
446,3039,94,-122.4309164,37.7643693,-122.4301235,37.7644163,-122.43051994999999,37.764392799999996
447,96,206,-122.4016133,37.7778393,-122.398188,37.7795605,-122.39990065,37.7786999
448,96,6591,-122.4016133,37.7778393,-122.3950027,37.7832173,-122.398308,37.7805283
449,139,96,-122.4043362,37.7763807,-122.4016133,37.7778393,-122.40297475,37.77710999999999
450,97,206,-122.400319,37.7778095,-122.398188,37.7795605,-122.3992535,37.778684999999996
451,97,6591,-122.400319,37.7778095,-122.3950027,37.7832173,-122.39766085,37.7805134
452,97,640,-122.400319,37.7778095,-122.3997752,37.7773873,-122.4000471,37.7775984
453,640,97,-122.3997752,37.7773873,-122.400319,37.7778095,-122.4000471,37.7775984
454,117,97,-122.401857,37.7790353,-122.400319,37.7778095,-122.401088,37.7784224
455,97,117,-122.400319,37.7778095,-122.401857,37.7790353,-122.401088,37.7784224
456,601,97,-122.4014329,37.776919,-122.400319,37.7778095,-122.40087595,37.77736425
457,98,7787,-122.4259102,37.7746045,-122.4260018,37.7750597,-122.425956,37.7748321
458,7787,98,-122.4260018,37.7750597,-122.4259102,37.7746045,-122.425956,37.7748321
459,2199,98,-122.4258171,37.7741418,-122.4259102,37.7746045,-122.42586365,37.77437315
460,98,2199,-122.4259102,37.7746045,-122.4258171,37.7741418,-122.42586365,37.77437315
461,98,2919,-122.4259102,37.7746045,-122.4243081,37.7748083,-122.42510915,37.7747064
462,842,98,-122.4275514,37.7743958,-122.4259102,37.7746045,-122.4267308,37.77450015
463,99,7310,-122.423325,37.7718656,-122.423402,37.7719864,-122.4233635,37.771926
464,99,8292,-122.423325,37.7718656,-122.422636,37.7723984,-122.4229805,37.772132
465,181,99,-122.415725,37.7696352,-122.423325,37.7718656,-122.419525,37.7707504
466,6789,99,-122.423409,37.7717996,-122.423325,37.7718656,-122.42336700000001,37.771832599999996
467,100,5271,-122.4198591,37.7703896,-122.4197717,37.7706376,-122.4198154,37.7705136
468,3380,100,-122.4201964,37.7704197,-122.4198591,37.7703896,-122.42002775,37.77040465
469,7456,100,-122.419912,37.770197,-122.4198591,37.7703896,-122.41988555,37.770293300000006
470,101,7901,-122.4080303,37.7391115,-122.4076986,37.740917,-122.40786445,37.74001425
471,6590,101,-122.4064688,37.7348663,-122.4080303,37.7391115,-122.40724954999999,37.7369889
472,7899,101,-122.407165,37.7364576,-122.4080303,37.7391115,-122.40759765,37.73778455
473,102,8085,-122.467236,37.7996087,-122.4673998,37.7993627,-122.4673179,37.799485700000005
474,8085,102,-122.4673998,37.7993627,-122.467236,37.7996087,-122.4673179,37.799485700000005
475,102,2372,-122.467236,37.7996087,-122.4670228,37.8016779,-122.4671294,37.800643300000004
476,2372,102,-122.4670228,37.8016779,-122.467236,37.7996087,-122.4671294,37.800643300000004
477,8695,102,-122.46356,37.801642,-122.467236,37.7996087,-122.465398,37.800625350000004
478,102,8695,-122.467236,37.7996087,-122.46356,37.801642,-122.465398,37.800625350000004
479,102,2759,-122.467236,37.7996087,-122.4691454,37.8009653,-122.46819070000001,37.800287
480,2759,102,-122.4691454,37.8009653,-122.467236,37.7996087,-122.46819070000001,37.800287
481,103,3391,-122.474293,37.719809,-122.474722,37.7195545,-122.4745075,37.71968175
482,103,6737,-122.474293,37.719809,-122.4745404,37.7211911,-122.4744167,37.72050005
483,3965,103,-122.4736276,37.7199723,-122.474293,37.719809,-122.4739603,37.719890649999996
484,104,9286,-122.3940468,37.7852059,-122.3946383,37.784741,-122.39434255,37.784973449999995
485,9286,104,-122.3946383,37.784741,-122.3940468,37.7852059,-122.39434255,37.784973449999995
486,9132,104,-122.3931245,37.7859393,-122.3940468,37.7852059,-122.39358565,37.7855726
487,104,9132,-122.3940468,37.7852059,-122.3931245,37.7859393,-122.39358565,37.7855726
488,104,7965,-122.3940468,37.7852059,-122.3915799,37.7855817,-122.39281335,37.7853938
489,244,104,-122.3957794,37.7862969,-122.3940468,37.7852059,-122.3949131,37.7857514
490,3559,104,-122.3956299,37.7864316,-122.3940468,37.7852059,-122.39483835,37.785818750000004
491,105,8074,-122.432678,37.712886,-122.4319661,37.7127816,-122.43232205,37.7128338
492,4476,105,-122.4337358,37.7131135,-122.432678,37.712886,-122.43320689999999,37.712999749999994
493,9311,105,-122.4328264,37.7126516,-122.432678,37.712886,-122.4327522,37.7127688
494,106,9311,-122.4330165,37.7127244,-122.4328264,37.7126516,-122.43292145,37.712688
495,9311,106,-122.4328264,37.7126516,-122.4330165,37.7127244,-122.43292145,37.712688
496,106,2987,-122.4330165,37.7127244,-122.433453,37.7121183,-122.43323475,37.71242135
497,2987,106,-122.433453,37.7121183,-122.4330165,37.7127244,-122.43323475,37.71242135
498,4476,106,-122.4337358,37.7131135,-122.4330165,37.7127244,-122.43337614999999,37.71291895
499,107,128,-122.4939058,37.7332051,-122.4938307,37.7321324,-122.49386824999999,37.73266875
500,107,7490,-122.4939058,37.7332051,-122.4942739,37.7338148,-122.49408985,37.73350995
501,9116,107,-122.4940247,37.7349027,-122.4939058,37.7332051,-122.49396525,37.7340539
502,108,109,-122.4055609,37.7491621,-122.4065082,37.748957,-122.40603455,37.74905955
503,2736,108,-122.4062037,37.7511079,-122.4055609,37.7491621,-122.4058823,37.750135
504,5599,108,-122.4047289,37.7490981,-122.4055609,37.7491621,-122.4051449,37.7491301
505,109,6800,-122.4065082,37.748957,-122.4067218,37.7488329,-122.406615,37.74889494999999
506,6100,109,-122.4069318,37.7497446,-122.4065082,37.748957,-122.40672,37.7493508
507,109,6100,-122.4065082,37.748957,-122.4069318,37.7497446,-122.40672,37.7493508
508,110,6257,-122.4067512,37.7487187,-122.4063179,37.7478862,-122.40653455,37.74830245
509,6257,110,-122.4063179,37.7478862,-122.4067512,37.7487187,-122.40653455,37.74830245
510,110,198,-122.4067512,37.7487187,-122.4063861,37.7488295,-122.40656865,37.7487741
511,4812,110,-122.4079037,37.74833,-122.4067512,37.7487187,-122.40732745,37.74852435
512,111,3998,-122.4027136,37.7520812,-122.402861,37.7533449,-122.4027873,37.75271305
