section_id,s_node,e_node,length,direction
52171,19424,19421,6.765,1
52172,19421,19424,6.765,1
52173,19422,19423,112.79299999999999,1
52174,19423,19422,112.79299999999999,1
52175,19422,19430,22.743000000000002,1
52176,19430,19422,22.743000000000002,1
52177,36213,19422,69.153,1
52178,19422,36213,69.153,1
52179,19424,19425,70.673,1
52180,19425,19424,70.673,1
52181,19430,19424,65.436,1
52182,19424,19430,65.436,1
52183,19425,19426,136.135,1
52184,19426,19425,136.135,1
52185,19425,19427,70.671,1
52186,19427,19425,70.671,1
52187,19427,19428,75.76,1
52188,19428,19427,75.76,1
52189,19427,19429,91.507,1
52190,19429,19427,91.507,1
52191,19430,19431,174.893,1
52192,19431,19430,174.893,1
52193,19432,19433,177.70700000000005,1
52194,19433,19432,177.70700000000005,1
52195,19432,31052,56.713,0
52196,42454,19432,47.786,0
52197,19433,19434,43.77500000000001,0
52198,40468,19433,45.453,0
52199,19434,40467,3.167,0
52200,40468,19434,18.689,0
52201,19435,19436,16.359,0
