section_id,s_node,e_node,length,direction,interval
12714,4314,4309,45.252,0,0.037553563714027405
12715,4311,4310,37.66,1,0.222616046667099
12716,4310,4311,37.66,1,0.0
12717,4311,4315,23.994,0,0.06514096260070801
12718,4314,4311,64.242,0,0.0
12719,4312,4313,45.75100000000001,0,0.0
12720,4313,4315,63.89100000000001,0,0.019785895943641663
12721,4313,4314,24.019,0,0.019785895943641663
12722,4315,41431,106.681,0,0.07682135701179504
12723,4317,4316,23.593000000000004,1,0.0
12724,4316,4317,23.593000000000004,1,0.0
12725,4317,4318,51.312,1,0.13531094789505005
12726,4318,4317,51.312,1,0.11951173841953278
12727,4318,4320,79.763,0,0.06263849139213562
12728,4320,4319,24.257,1,0.2754482626914978
12729,4319,4320,24.257,1,0.1674973964691162
12730,4322,4321,155.28,0,0.09934654831886292
12731,27957,4321,94.436,0,0.652408242225647
12732,4322,4324,77.969,0,0.09188717603683472
12733,4323,4322,170.676,0,0.0
12734,4324,31705,66.97999999999999,0,0.0
12735,4325,6858,9.437,0,0.5341410040855408
12736,4325,28279,62.947,0,0.5911602973937988
12737,6872,4325,301.127,0,0.5760786533355713
12738,15524,4325,94.278,0,0.0
12739,4326,4327,8.435,0,0.14639496803283691
12740,4329,4326,28.887,0,0.477661669254303
12741,6582,4326,269.79,0,0.06481264531612396
12742,4327,4328,17.765,0,0.014101609587669373
12743,4327,4351,251.695,1,0.0675472766160965
12744,4351,4327,251.695,1,0.1244245320558548
12745,4328,4329,19.247,0,0.0
12746,4329,33728,172.981,0,0.605737566947937
12747,4334,4329,102.12,0,0.0
12748,4330,30863,17.305,0,0.037857651710510254
12749,4333,4334,106.33,0,0.0
12750,4333,4335,99.372,0,0.0
12751,4333,4337,164.96699999999996,0,0.0
12752,4336,4334,101.289,0,0.21674174070358276
12753,4336,4335,112.29,0,0.16779397428035736
12754,4337,4335,203.844,0,0.0
12755,33729,4336,55.504,0,0.30201539397239685
12756,4338,4337,39.317,0,0.6063086986541748
12757,30860,4338,299.638,0,0.3044794797897339
12758,4341,4339,108.096,0,0.0
12759,28194,4340,26.206,1,0.0
12760,4340,28194,26.206,1,0.0
12761,4340,4343,124.912,1,0.0
12762,4343,4340,124.912,1,0.0
12763,4340,4341,96.432,0,0.0
12764,4342,4341,125.365,0,0.0
12765,4342,4344,99.898,0,0.0
12766,4343,4342,120.376,0,0.0
12767,4343,37570,21.156,1,0.0
12768,37570,4343,21.156,1,0.11700007319450378
12769,4347,4344,61.371,1,0.0
12770,4344,4347,61.371,1,0.0
12771,4345,4348,135.22799999999998,0,0.0
12772,4345,4352,34.754000000000005,1,0.0
12773,4352,4345,34.754000000000005,1,0.0
12774,4345,4346,98.815,0,0.0
12775,4346,4350,93.271,1,0.0
12776,4350,4346,93.271,1,0.0
12777,4346,4347,72.65100000000002,0,0.0
12778,4349,4346,180.778,0,0.0
12779,23439,4347,15.08,1,0.500260055065155
12780,4347,23439,15.08,1,0.0
12781,4348,34490,97.283,1,0.0
12782,34490,4348,97.283,1,0.19154739379882812
12783,4348,4349,100.011,0,0.0
12784,33807,4348,99.912,0,0.0
12785,4349,38695,26.059,0,0.0
12786,33807,4349,6.8020000000000005,0,0.0
12787,4351,6584,115.527,1,0.10667797178030014
12788,6584,4351,115.527,1,0.25506508350372314
12789,34365,4351,49.986,1,0.04004119709134102
12790,4351,34365,49.986,1,0.1088726595044136
12791,4353,4354,31.855,0,0.0
12792,26981,4353,24.485,0,0.16187657415866852
12793,4354,26982,9.498,1,0.0
12794,26982,4354,9.498,1,0.13908202946186066
12795,4354,26984,103.00699999999998,0,0.0462234690785408
12796,4355,4357,27.166000000000004,0,0.0
12797,4355,4356,45.213,0,0.0
12798,26982,4355,40.732,0,0.16126450896263123
12799,4357,4356,32.314,1,0.28382423520088196
12800,4356,4357,32.314,1,0.2706521153450012
12801,26981,4357,12.883,1,0.20841573178768158
12802,4357,26981,12.883,1,0.28080523014068604
12803,4358,34579,36.799,0,0.32344919443130493
12804,28234,4358,266.621,1,0.03647838532924652
12805,4358,28234,266.621,1,0.32438138127326965
12806,4358,26979,41.705,0,0.3053176999092102
12807,26980,4358,48.353,0,0.0
12808,4359,28234,57.492,1,0.15009230375289917
12809,28234,4359,57.492,1,0.1301080882549286
12810,4359,4360,227.569,1,0.24879039824008942
12811,4360,4359,229.38,1,0.0
12812,16119,4360,22.388,1,0.18434405326843262
12813,4360,16119,22.388,1,0.0
12814,4361,28230,16.994,0,0.004419952630996704
12815,4361,16119,88.42099999999998,1,0.0
12816,16119,4361,88.42099999999998,1,0.1303223967552185
12817,28232,4361,42.02,0,0.1575091928243637
12818,4362,4363,118.316,1,0.0
12819,4363,4362,118.316,1,0.0
12820,4362,26985,60.30800000000001,0,0.0
12821,26979,4362,32.701,0,0.0
12822,4363,28233,244.079,1,0.0
12823,28233,4363,244.079,1,0.0
12824,4364,26978,38.59,0,0.007130414247512817
12825,4364,4365,125.562,1,0.0
12826,4365,4364,125.562,1,0.3578386604785919
12827,4364,23881,40.52800000000001,0,0.0
12828,4365,28382,37.666,0,0.35074853897094727
12829,28378,4365,34.496,0,0.05404198169708252
12830,4366,9517,114.595,1,0.21263796091079712
12831,9517,4366,114.595,1,0.23165816068649292
12832,4366,28374,15.291999999999998,0,0.21763110160827637
12833,28381,4366,19.833,0,0.0
12834,4372,4367,43.77799999999999,1,0.0
12835,4367,4372,43.77799999999999,1,0.027768298983573914
12836,4367,7539,12.954999999999998,1,0.1330903321504593
12837,7539,4367,12.954999999999998,1,0.0
12838,4367,4373,43.684,0,0.1282094269990921
12839,4371,4367,36.435,0,0.0
12840,28385,4368,16.285999999999998,1,0.0
12841,4368,28385,16.285999999999998,1,0.014126107096672058
12842,4368,4369,38.666,0,0.0
12843,42523,4368,101.007,0,0.0
12844,4369,28386,38.538,0,0.0
12845,4369,4370,47.484,0,0.0
12846,4370,8606,26.304,0,0.11432912945747375
12847,28373,4370,21.271,0,0.0
12848,4371,4372,61.41600000000001,0,0.0
12849,28376,4371,120.463,0,0.09231114387512207
12850,4372,28385,81.202,1,0.0
12851,28385,4372,81.202,1,0.0
12852,4372,4373,61.15299999999999,0,0.09235796332359314
12853,4373,28011,122.732,0,0.34840649366378784
12854,4374,42524,2.435,0,0.0
12855,8607,4374,29.26100000000001,0,0.0
12856,42528,4374,6.191,0,0.0
12857,4375,4376,42.937,0,0.0
12858,4375,4381,82.214,1,0.0
12859,4381,4375,82.214,1,0.0
12860,8450,4375,193.444,1,0.25576654076576233
12861,4375,8450,193.444,1,0.0
12862,4376,4377,12.786,0,0.1377405971288681
12863,4376,8445,96.702,0,0.16354230046272278
12864,4377,4378,22.745,0,0.2387947142124176
12865,8442,4377,129.528,0,0.18002435564994812
12866,4378,4379,14.167,0,0.11586496233940125
12867,4378,8441,104.981,0,0.06489084661006927
12868,4379,4401,28.029,0,0.0
12869,4383,4379,159.373,0,0.06310343742370605
12870,4380,4381,40.01300000000001,0,0.43683668971061707
12871,4401,4380,9.977,0,0.0
12872,8440,4380,87.59899999999998,0,0.7699089050292969
12873,4382,33176,155.409,0,0.0
12874,4382,7551,326.43,0,0.0
12875,7540,4382,10.706,1,0.31833797693252563
12876,4382,7540,10.706,1,0.0
12877,4392,4382,162.586,0,0.3859311640262604
12878,38297,4382,156.232,0,0.0
12879,4383,4389,13.445,1,0.0639001727104187
12880,4389,4383,13.445,1,0.0
12881,4383,8472,149.808,1,0.014562457799911499
12882,8472,4383,149.808,1,0.0
12883,28393,4383,133.832,0,0.14366842806339264
12884,4388,4384,13.585,1,0.0
12885,4384,4388,13.585,1,0.026610106229782104
12886,4384,8454,52.709,0,0.0
12887,4384,8455,59.181,0,0.0
12888,8445,4384,106.083,0,0.0
12889,4385,7554,15.417000000000002,1,0.0
12890,7554,4385,15.417000000000002,1,0.2662205696105957
12891,4385,8460,80.21600000000002,0,0.0
12892,8452,4385,194.477,0,0.13147491216659546
12893,8458,4385,156.99499999999995,0,0.0
12894,4386,7555,39.967,0,0.0
12895,4387,4386,33.673,0,0.18026509881019592
12896,28390,4386,39.12900000000001,0,0.14630794525146484
12897,4387,25904,22.977,0,0.14658796787261963
12898,7551,4387,162.003,0,0.0
12899,8444,4388,82.383,1,0.0
12900,4388,8444,82.383,1,0.0
12901,4388,8442,71.473,0,0.0
12902,34683,4388,60.887,0,0.0
12903,4389,8444,63.33600000000001,1,0.0
12904,8444,4389,63.33600000000001,1,0.0
12905,4389,28394,133.664,0,0.0037302523851394653
12906,8441,4389,54.066,0,0.15745475888252258
12907,4390,4391,36.964,1,0.3807517886161804
12908,4391,4390,36.964,1,0.39807307720184326
12909,4390,7541,30.688,0,0.3893798589706421
12910,7545,4390,129.33700000000002,0,0.0
12911,4391,4393,30.552,1,0.2909831404685974
12912,4393,4391,30.552,1,0.0
12913,4391,4398,115.028,1,0.36065545678138733
12914,4398,4391,115.028,1,0.2573811411857605
12915,4392,28009,9.322,1,0.37034615874290466
12916,28009,4392,9.322,1,0.2731432616710663
12917,4395,4392,217.384,0,0.20050941407680511
12918,7541,4392,14.689,0,0.0
12919,4393,4394,183.996,0,0.0
12920,7541,4393,36.33,0,0.0
12921,4394,7537,34.56,0,0.06682637333869934
12922,4394,4396,27.818,0,0.03810925781726837
12923,4395,4394,12.97,0,0.015110746026039124
12924,4397,4395,40.279,0,0.0
12925,4396,7537,18.776,0,0.0
12926,4398,4396,164.66400000000004,0,0.22122235596179962
12927,4400,4397,111.495,0,0.00519002228975296
12928,7537,4397,13.117,0,0.057084113359451294
12929,4398,4399,104.689,1,0.23800092935562134
12930,4399,4398,104.689,1,0.0
12931,4398,7535,132.118,1,0.28618618845939636
12932,7535,4398,132.118,1,0.0
12933,4399,7533,132.161,0,0.0
12934,4399,4405,16.249000000000002,1,0.0
12935,4405,4399,16.249000000000002,1,0.0
12936,7536,4399,188.093,0,0.02506716549396515
12937,4400,7536,10.066,0,0.0
12938,4406,4400,17.252,0,0.0
12939,8472,4400,174.41199999999995,0,0.0
12940,4401,8472,200.043,0,0.0
12941,4402,7538,9.333,0,0.0
12942,4403,4402,64.13000000000001,0,0.0
12943,7533,4402,93.585,0,0.0
12944,4403,20271,34.899,0,0.0
12945,8630,4403,39.405,0,0.03595718741416931
12946,4404,20249,78.196,0,0.2670048475265503
12947,4404,4405,69.59899999999999,0,0.29927772283554077
12948,20259,4404,82.90299999999998,0,0.3278709053993225
12949,4405,4408,67.672,0,0.0
12950,20249,4405,157.41699999999997,1,0.12720222771167755
12951,4405,20249,157.41699999999997,1,0.0
12952,4406,4407,174.046,0,0.0
12953,4408,4406,125.539,0,0.0
12954,7536,4406,17.701,0,0.26531660556793213
12955,4407,8472,15.25,1,0.3822210431098938
12956,8472,4407,15.25,1,0.0
12957,4407,8439,62.036,0,0.30426108837127686
12958,4409,4408,170.452,1,0.2558029890060425
12959,4408,4409,170.452,1,0.0
12960,4409,20238,107.931,0,0.24073201417922974
12961,20237,4409,38.47500000000001,0,0.24994304776191711
12962,4410,17207,81.616,0,0.0
12963,4410,23821,73.142,0,0.0
12964,17162,4410,149.856,0,0.030890922993421555
12965,4411,17208,64.27199999999999,1,0.1191507950425148
12966,17208,4411,64.27199999999999,1,0.0
12967,4411,4413,149.828,0,0.1191507950425148
12968,17203,4411,88.273,0,0.06550994515419006
12969,4412,17202,111.136,0,0.0
12970,17208,4412,136.945,1,0.0
12971,4412,17208,136.945,1,0.0
12972,4412,17206,187.843,1,0.0
12973,17206,4412,187.843,1,0.05387745052576065
12974,17207,4412,68.293,0,0.0
12975,4413,17162,51.209,0,0.0
12976,4414,17211,237.342,0,0.0
12977,4414,17230,42.347,1,0.0
12978,17230,4414,42.347,1,0.2351536601781845
12979,17210,4414,71.517,1,0.0
12980,4414,17210,71.517,1,0.0
12981,4415,4552,31.756,0,0.0999617725610733
12982,4553,4415,18.684,1,0.22846528887748718
12983,4415,4553,18.684,1,0.13513237237930298
12984,4415,4563,14.806,1,0.13513237237930298
12985,4563,4415,14.806,1,0.08884627372026443
12986,7744,4415,31.892,0,0.0
12987,4563,4416,16.434,1,0.13574209809303284
12988,4416,4563,16.434,1,0.0
12989,4416,7745,32.477,0,0.0
12990,4416,33963,564.1039999999998,1,0.0
12991,33963,4416,564.1039999999998,1,0.0
12992,4562,4416,25.685,0,0.3072952628135681
12993,4417,33963,17.005,0,0.0
12994,4417,4418,11.523,0,0.0
12995,25980,4417,5.535,0,0.13526049256324768
12996,4418,25981,3.63,0,0.1682083010673523
12997,33963,4418,19.856,0,0.0
12998,4419,4420,28.462,0,0.036942146718502045
12999,17152,4419,26.053,0,0.0
13000,25981,4419,20.629999999999995,0,0.0
13001,4420,4421,29.53,0,0.06618759036064148
13002,4420,25980,20.609,0,0.06581185013055801
13003,4421,36771,1029.231,1,0.0
13004,36771,4421,1029.231,1,0.025869056582450867
13005,4421,25980,28.041,0,0.0
13006,4422,25974,27.905,1,0.002526506781578064
13007,25974,4422,27.905,1,0.0
13008,36771,4422,496.697,1,0.0
13009,4422,36771,496.697,1,0.0
13010,25972,4422,47.929,0,0.0
13011,4537,4423,1317.9319999999998,1,0.0
13012,4423,4537,1317.9319999999998,1,0.0
13013,4423,4426,67.744,1,0.0
13014,4426,4423,67.744,1,0.10264716297388077
13015,4423,28579,862.321,1,0.0
13016,28579,4423,862.321,1,0.08247464150190353
13017,4424,7814,48.57,0,0.0
13018,4424,4425,46.913,0,0.0
13019,4426,4424,90.199,0,0.17421500384807587
13020,4425,7819,64.712,0,0.23720532655715942
13021,7814,4425,38.669,0,0.0
13022,33083,4426,210.837,0,0.0
13023,33085,4426,151.868,0,0.08671598136425018
13024,4427,24398,106.558,0,0.0
13025,7331,4427,58.67399999999999,0,0.0
13026,7943,4427,526.9839999999998,0,0.0
13027,4428,13731,50.445,0,0.0
13028,4428,8083,356.755,1,0.0
13029,8083,4428,356.755,1,0.0
13030,13730,4428,87.988,0,0.0
13031,4429,39979,303.47,1,0.1328507959842682
13032,39979,4429,303.47,1,0.2873516380786896
13033,4429,4430,61.165000000000006,0,0.2971999943256378
13034,13731,4429,22.596,0,0.0
13035,4430,4433,67.566,0,0.10694792866706848
13036,4430,4431,65.384,0,0.12303486466407776
13037,4431,4432,150.753,0,0.0
13038,4433,4431,66.866,0,0.20056204497814178
13039,8604,4431,235.38100000000009,0,0.0
13040,8602,4432,105.884,0,0.020359769463539124
13041,8597,4433,388.746,1,0.14799253642559052
13042,4433,8597,388.746,1,0.0
13043,4434,39005,40.146,1,0.0
13044,39005,4434,40.146,1,0.0
13045,39002,4434,83.99000000000002,1,0.0078020840883255005
13046,4434,39002,83.99000000000002,1,0.0
13047,4434,39003,144.14700000000005,1,0.0
13048,39003,4434,144.14700000000005,1,0.0
13049,33099,4435,33.296,0,0.0
13050,4436,8603,605.013,1,0.007195785641670227
13051,8603,4436,605.013,1,0.0715145394206047
13052,4437,18610,203.563,0,0.0
13053,25976,4437,228.59400000000002,0,0.12471455335617065
13054,4438,6596,131.832,1,0.22633236646652222
13055,6596,4438,131.832,1,0.7252058982849121
13056,4438,4861,50.01600000000001,1,0.21139875054359436
13057,4861,4438,50.01600000000001,1,0.0
13058,4438,30821,73.083,0,0.18171970546245575
13059,4438,6597,172.36,1,0.21480692923069
13060,6597,4438,172.36,1,0.0
13061,4439,4447,61.077,0,0.0
13062,4439,32606,31.4,0,0.0
13063,6596,4439,61.21100000000001,1,0.7006654739379883
13064,4439,6596,61.21100000000001,1,0.0
13065,4441,4439,31.717,0,0.41501638293266296
13066,4440,4441,28.933000000000003,0,0.0
13067,4440,6603,152.483,0,0.0
13068,32606,4440,37.281,0,0.0
13069,36387,4440,130.213,0,0.0
13070,37566,4441,73.02000000000002,1,0.0
13071,4441,37566,73.02000000000002,1,0.32380321621894836
13072,4442,4443,55.21100000000001,1,0.2477867305278778
13073,4443,4442,55.21100000000001,1,0.08758467435836792
13074,4461,4442,162.90699999999995,0,0.25824928283691406
13075,4443,4444,119.184,1,0.16859665513038635
13076,4444,4443,119.184,1,0.0373552143573761
13077,4443,4445,114.25,1,0.3854178190231323
13078,4445,4443,114.25,1,0.0
13079,4444,6618,144.74499999999995,1,0.11017228662967682
13080,6618,4444,144.74499999999995,1,0.01882525533437729
13081,4461,4444,96.44,1,0.17297428846359253
13082,4444,4461,96.44,1,0.02936534583568573
13083,4445,4459,109.03899999999996,0,0.0
13084,4446,4445,120.341,0,0.007088184356689453
13085,4446,4447,42.381,1,0.009156256914138794
13086,4447,4446,42.381,1,0.18380418419837952
13087,4460,4446,31.399,1,0.0
13088,4446,4460,31.399,1,0.0
13089,4447,32606,26.76,0,0.1461499184370041
13090,4448,4449,9.136,0,0.0
13091,4448,36452,13.296,0,0.0
13092,4449,4450,190.711,0,0.106040820479393
13093,36453,4449,12.928999999999998,0,0.10408852994441986
13094,4451,5372,18.667,0,0.0
13095,4451,33367,155.591,0,0.025754064321517944
13096,7183,4451,18.247,0,0.0
13097,6614,4452,6.66,1,0.07884159684181213
13098,4452,6614,6.66,1,0.0
13099,4452,4453,149.167,0,0.0
13100,4452,25581,33.081,1,0.0
13101,25581,4452,33.081,1,0.1716824769973755
13102,4453,4456,24.644,0,0.0
13103,4454,4453,15.401,0,0.13197559118270874
13104,4454,4455,152.192,0,0.0
13105,4459,4454,24.783,0,0.3719760477542877
13106,4455,6614,7.501,1,0.008351825177669525
13107,6614,4455,7.501,1,0.10798922181129456
13108,4456,6613,115.926,0,0.0
13109,4456,4457,31.481,0,0.0
13110,4457,21042,119.058,0,0.0
13111,4457,6610,33.128,0,0.0
13112,4458,4460,100.188,1,0.0
13113,4460,4458,100.188,1,0.0
13114,4458,4459,32.086,0,0.0
13115,6610,4458,30.718000000000004,0,0.0
