edge,s_node,e_node,s_lng,s_lat,e_lng,e_lat,c_lng,c_lat
76972,32174,32156,12.3651556,41.7416165,12.3653104,41.7403894,12.365233,41.741002949999995
76973,32164,32157,12.3644395,41.7410537,12.3636887,41.7405055,12.3640641,41.740779599999996
76974,32157,32164,12.3636887,41.7405055,12.3644395,41.7410537,12.3640641,41.740779599999996
76975,32158,36008,12.3483285,41.7405232,12.3488697,41.7401772,12.3485991,41.740350199999995
76976,36008,32158,12.3488697,41.7401772,12.3483285,41.7405232,12.3485991,41.740350199999995
76977,36211,32158,12.3473913,41.7411224,12.3483285,41.7405232,12.3478599,41.740822800000004
76978,32158,36211,12.3483285,41.7405232,12.3473913,41.7411224,12.3478599,41.740822800000004
76979,32158,37373,12.3483285,41.7405232,12.3476223,41.7397962,12.3479754,41.7401597
76980,37373,32158,12.3476223,41.7397962,12.3483285,41.7405232,12.3479754,41.7401597
76981,32169,32159,12.3672155,41.741121,12.3679414,41.7406008,12.36757845,41.7408609
76982,32159,32169,12.3679414,41.7406008,12.3672155,41.741121,12.36757845,41.7408609
76983,32161,32163,12.3708117,41.7406584,12.3709629,41.7407774,12.3708873,41.7407179
76984,32163,32161,12.3709629,41.7407774,12.3708117,41.7406584,12.3708873,41.7407179
76985,32163,36469,12.3709629,41.7407774,12.369347,41.7419621,12.37015495,41.741369750000004
76986,36469,32163,12.369347,41.7419621,12.3709629,41.7407774,12.37015495,41.741369750000004
76987,32164,32348,12.3644395,41.7410537,12.3636562,41.7416432,12.364047849999999,41.741348450000004
76988,32348,32164,12.3636562,41.7416432,12.3644395,41.7410537,12.364047849999999,41.741348450000004
76989,42324,32165,12.3592061,41.7408422,12.3589158,41.7410462,12.35906095,41.7409442
76990,32165,42324,12.3589158,41.7410462,12.3592061,41.7408422,12.35906095,41.7409442
76991,32165,32178,12.3589158,41.7410462,12.357885,41.7418665,12.3584004,41.74145635
76992,32178,32165,12.357885,41.7418665,12.3589158,41.7410462,12.3584004,41.74145635
76993,32181,32166,12.3728146,41.7422018,12.3740201,41.7410767,12.37341735,41.74163925
76994,32166,32181,12.3740201,41.7410767,12.3728146,41.7422018,12.37341735,41.74163925
76995,32166,32168,12.3740201,41.7410767,12.3754352,41.7411381,12.37472765,41.741107400000004
76996,32168,32166,12.3754352,41.7411381,12.3740201,41.7410767,12.37472765,41.741107400000004
76997,32172,32167,12.3617954,41.7414599,12.3613284,41.7411055,12.3615619,41.7412827
76998,32167,32172,12.3613284,41.7411055,12.3617954,41.7414599,12.3615619,41.7412827
76999,42321,32167,12.3598271,41.7422341,12.3613284,41.7411055,12.360577750000001,41.7416698
77000,32167,42321,12.3613284,41.7411055,12.3598271,41.7422341,12.360577750000001,41.7416698
77001,32168,34500,12.3754352,41.7411381,12.3752428,41.7439341,12.375339,41.742536099999995
77002,34500,32168,12.3752428,41.7439341,12.3754352,41.7411381,12.375339,41.742536099999995
77003,32169,32175,12.3672155,41.741121,12.3678372,41.7415896,12.36752635,41.741355299999995
77004,32175,32169,12.3678372,41.7415896,12.3672155,41.741121,12.36752635,41.741355299999995
77005,32179,32169,12.3658658,41.7421272,12.3672155,41.741121,12.366540650000001,41.741624099999996
77006,32169,32179,12.3672155,41.741121,12.3658658,41.7421272,12.366540650000001,41.741624099999996
77007,32170,32177,12.3716119,41.7412648,12.3722357,41.7417562,12.3719238,41.741510500000004
77008,32177,32170,12.3722357,41.7417562,12.3716119,41.7412648,12.3719238,41.741510500000004
77009,32185,32170,12.3699831,41.7424569,12.3716119,41.7412648,12.3707975,41.74186085
77010,32170,32185,12.3716119,41.7412648,12.3699831,41.7424569,12.3707975,41.74186085
77011,32172,32182,12.3617954,41.7414599,12.3608071,41.7421997,12.36130125,41.741829800000005
77012,32182,32172,12.3608071,41.7421997,12.3617954,41.7414599,12.36130125,41.741829800000005
77013,32173,32172,12.3619612,41.7416188,12.3617954,41.7414599,12.3618783,41.74153935
77014,32172,32173,12.3617954,41.7414599,12.3619612,41.7416188,12.3618783,41.74153935
77015,32204,32173,12.3638669,41.744714,12.3619612,41.7416188,12.36291405,41.7431664
77016,32173,32204,12.3619612,41.7416188,12.3638669,41.744714,12.36291405,41.7431664
77017,32173,37374,12.3619612,41.7416188,12.3652323,41.7440269,12.36359675,41.742822849999996
77018,37374,32173,12.3652323,41.7440269,12.3619612,41.7416188,12.36359675,41.742822849999996
77019,32174,32179,12.3651556,41.7416165,12.3658658,41.7421272,12.3655107,41.741871849999995
77020,32179,32174,12.3658658,41.7421272,12.3651556,41.7416165,12.3655107,41.741871849999995
77021,32174,37466,12.3651556,41.7416165,12.3649928,41.741726,12.365074199999999,41.741671249999996
77022,37466,32174,12.3649928,41.741726,12.3651556,41.7416165,12.365074199999999,41.741671249999996
77023,32176,32178,12.357687,41.7417163,12.357885,41.7418665,12.357786,41.7417914
77024,32178,32176,12.357885,41.7418665,12.357687,41.7417163,12.357786,41.7417914
77025,32177,32181,12.3722357,41.7417562,12.3728146,41.7422018,12.37252515,41.741979
77026,32181,32177,12.3728146,41.7422018,12.3722357,41.7417562,12.37252515,41.741979
77027,32177,32187,12.3722357,41.7417562,12.3706249,41.7429412,12.3714303,41.742348699999994
77028,32187,32177,12.3706249,41.7429412,12.3722357,41.7417562,12.3714303,41.742348699999994
77029,37466,32179,12.3649928,41.741726,12.3658658,41.7421272,12.365429299999999,41.7419266
77030,32179,37466,12.3658658,41.7421272,12.3649928,41.741726,12.365429299999999,41.7419266
77031,32348,32180,12.3636562,41.7416432,12.3643362,41.7421701,12.363996199999999,41.741906650000004
77032,32180,32348,12.3643362,41.7421701,12.3636562,41.7416432,12.363996199999999,41.741906650000004
77033,37466,32180,12.3649928,41.741726,12.3643362,41.7421701,12.3646645,41.741948050000005
77034,32180,37466,12.3643362,41.7421701,12.3649928,41.741726,12.3646645,41.741948050000005
77035,32181,32183,12.3728146,41.7422018,12.3729339,41.7422894,12.372874249999999,41.7422456
77036,32183,32181,12.3729339,41.7422894,12.3728146,41.7422018,12.372874249999999,41.7422456
77037,32183,32193,12.3729339,41.7422894,12.3713329,41.7434825,12.3721334,41.74288595
77038,32193,32183,12.3713329,41.7434825,12.3729339,41.7422894,12.3721334,41.74288595
77039,32185,32187,12.3699831,41.7424569,12.3706249,41.7429412,12.370304,41.74269905
77040,32187,32185,12.3706249,41.7429412,12.3699831,41.7424569,12.370304,41.74269905
77041,36469,32185,12.369347,41.7419621,12.3699831,41.7424569,12.36966505,41.7422095
77042,32185,36469,12.3699831,41.7424569,12.369347,41.7419621,12.36966505,41.7422095
77043,32195,32185,12.3683254,41.7436557,12.3699831,41.7424569,12.369154250000001,41.7430563
77044,32185,32195,12.3699831,41.7424569,12.3683254,41.7436557,12.369154250000001,41.7430563
77045,32186,32188,12.3670242,41.7426914,12.3676422,41.7431581,12.367333200000001,41.74292475
77046,32188,32186,12.3676422,41.7431581,12.3670242,41.7426914,12.367333200000001,41.74292475
77047,38438,32186,12.3687106,41.7414861,12.3670242,41.7426914,12.3678674,41.74208875
77048,32186,38438,12.3670242,41.7426914,12.3687106,41.7414861,12.3678674,41.74208875
77049,32187,32193,12.3706249,41.7429412,12.3713329,41.7434825,12.3709789,41.743211849999994
77050,32193,32187,12.3713329,41.7434825,12.3706249,41.7429412,12.3709789,41.743211849999994
77051,32187,32200,12.3706249,41.7429412,12.3689777,41.7441356,12.369801299999999,41.7435384
77052,32200,32187,12.3689777,41.7441356,12.3706249,41.7429412,12.369801299999999,41.7435384
77053,32188,32195,12.3676422,41.7431581,12.3683254,41.7436557,12.367983800000001,41.7434069
77054,32195,32188,12.3683254,41.7436557,12.3676422,41.7431581,12.367983800000001,41.7434069
77055,32188,32191,12.3676422,41.7431581,12.3672892,41.7433786,12.3674657,41.74326835
77056,32191,32188,12.3672892,41.7433786,12.3676422,41.7431581,12.3674657,41.74326835
77057,36469,32188,12.369347,41.7419621,12.3676422,41.7431581,12.3684946,41.742560100000006
77058,32188,36469,12.3676422,41.7431581,12.369347,41.7419621,12.3684946,41.742560100000006
77059,32189,38441,12.3657999,41.7432229,12.3658034,41.7436862,12.365801650000002,41.743454549999996
77060,38441,32189,12.3658034,41.7436862,12.3657999,41.7432229,12.365801650000002,41.743454549999996
77061,32190,38440,12.3599238,41.7433777,12.3598094,41.7434589,12.3598666,41.7434183
77062,38440,32190,12.3598094,41.7434589,12.3599238,41.7433777,12.3598666,41.7434183
77063,32190,32208,12.3599238,41.7433777,12.3625421,41.7453829,12.361232950000002,41.7443803
77064,32208,32190,12.3625421,41.7453829,12.3599238,41.7433777,12.361232950000002,41.7443803
77065,32191,32194,12.3672892,41.7433786,12.367046,41.7435627,12.3671676,41.74347065
77066,32194,32191,12.367046,41.7435627,12.3672892,41.7433786,12.3671676,41.74347065
77067,32191,32194,12.3672892,41.7433786,12.367046,41.7435627,12.3671676,41.74347065
77068,32194,32191,12.367046,41.7435627,12.3672892,41.7433786,12.3671676,41.74347065
77069,32198,32191,12.3679964,41.7439098,12.3672892,41.7433786,12.367642799999999,41.7436442
77070,32191,32198,12.3672892,41.7433786,12.3679964,41.7439098,12.367642799999999,41.7436442
77071,32192,37478,12.3744673,41.7434183,12.3733815,41.7442058,12.3739244,41.74381205
77072,37478,32192,12.3733815,41.7442058,12.3744673,41.7434183,12.3739244,41.74381205
77073,32192,34501,12.3744673,41.7434183,12.3750571,41.7439337,12.3747622,41.743676
77074,34501,32192,12.3750571,41.7439337,12.3744673,41.7434183,12.3747622,41.743676
77075,32193,32199,12.3713329,41.7434825,12.3720899,41.7440632,12.3717114,41.74377285
77076,32199,32193,12.3720899,41.7440632,12.3713329,41.7434825,12.3717114,41.74377285
77077,32193,32203,12.3713329,41.7434825,12.3696876,41.7446741,12.37051025,41.7440783
77078,32203,32193,12.3696876,41.7446741,12.3713329,41.7434825,12.37051025,41.7440783
77079,32194,32196,12.367046,41.7435627,12.3666031,41.7438677,12.36682455,41.7437152
77080,32196,32194,12.3666031,41.7438677,12.367046,41.7435627,12.36682455,41.7437152
77081,32195,32200,12.3683254,41.7436557,12.3689777,41.7441356,12.36865155,41.74389565
77082,32200,32195,12.3689777,41.7441356,12.3683254,41.7436557,12.36865155,41.74389565
77083,32198,32195,12.3679964,41.7439098,12.3683254,41.7436557,12.3681609,41.743782749999994
77084,32195,32198,12.3683254,41.7436557,12.3679964,41.7439098,12.3681609,41.743782749999994
77085,32196,32205,12.3666031,41.7438677,12.3677715,41.7447599,12.367187300000001,41.7443138
77086,32205,32196,12.3677715,41.7447599,12.3666031,41.7438677,12.367187300000001,41.7443138
77087,32196,36132,12.3666031,41.7438677,12.3663002,41.744099,12.36645165,41.74398335
77088,36132,32196,12.3663002,41.744099,12.3666031,41.7438677,12.36645165,41.74398335
77089,32197,32212,12.3591889,41.7438995,12.3618376,41.7459162,12.36051325,41.744907850000004
77090,32212,32197,12.3618376,41.7459162,12.3591889,41.7438995,12.36051325,41.744907850000004
77091,32197,32201,12.3591889,41.7438995,12.358437,41.7444583,12.35881295,41.744178899999994
77092,32201,32197,12.358437,41.7444583,12.3591889,41.7438995,12.35881295,41.744178899999994
77093,38440,32197,12.3598094,41.7434589,12.3591889,41.7438995,12.35949915,41.7436792
77094,32197,38440,12.3591889,41.7438995,12.3598094,41.7434589,12.35949915,41.7436792
77095,32206,32198,12.3695537,41.7451274,12.3679964,41.7439098,12.36877505,41.7445186
77096,32198,32206,12.3679964,41.7439098,12.3695537,41.7451274,12.36877505,41.7445186
77097,32200,32203,12.3689777,41.7441356,12.3696876,41.7446741,12.36933265,41.744404849999995
77098,32203,32200,12.3696876,41.7446741,12.3689777,41.7441356,12.36933265,41.744404849999995
77099,32215,32201,12.3611276,41.7464542,12.358437,41.7444583,12.359782299999999,41.745456250000004
77100,32201,32215,12.358437,41.7444583,12.3611276,41.7464542,12.359782299999999,41.745456250000004
77101,37375,32202,12.3656732,41.7442705,12.3657424,41.7444712,12.3657078,41.744370849999996
77102,32202,37375,12.3657424,41.7444712,12.3656732,41.7442705,12.3657078,41.744370849999996
77103,36132,32202,12.3663002,41.744099,12.3657424,41.7444712,12.3660213,41.7442851
77104,32202,36132,12.3657424,41.7444712,12.3663002,41.744099,12.3660213,41.7442851
77105,36245,32204,12.3642433,41.74538,12.3638669,41.744714,12.3640551,41.745047
77106,32204,36245,12.3638669,41.744714,12.3642433,41.74538,12.3640551,41.745047
77107,42319,32204,12.360967,41.7431456,12.3638669,41.744714,12.36241695,41.743929800000004
77108,32204,42319,12.3638669,41.744714,12.360967,41.7431456,12.36241695,41.743929800000004
77109,32205,32209,12.3677715,41.7447599,12.368577,41.7456569,12.36817425,41.745208399999996
77110,32209,32205,12.368577,41.7456569,12.3677715,41.7447599,12.36817425,41.745208399999996
77111,32210,32205,12.3663083,41.7456658,12.3677715,41.7447599,12.3670399,41.74521285
77112,32205,32210,12.3677715,41.7447599,12.3663083,41.7456658,12.3670399,41.74521285
77113,35914,32206,12.3697922,41.745304,12.3695537,41.7451274,12.36967295,41.7452157
77114,32206,35914,12.3695537,41.7451274,12.3697922,41.745304,12.36967295,41.7452157
77115,32209,32206,12.368577,41.7456569,12.3695537,41.7451274,12.36906535,41.74539215
77116,32206,32209,12.3695537,41.7451274,12.368577,41.7456569,12.36906535,41.74539215
77117,32207,32208,12.3627965,41.7451667,12.3625421,41.7453829,12.3626693,41.745274800000004
77118,32208,32207,12.3625421,41.7453829,12.3627965,41.7451667,12.3626693,41.745274800000004
77119,32208,32212,12.3625421,41.7453829,12.3618376,41.7459162,12.36218985,41.74564955
77120,32212,32208,12.3618376,41.7459162,12.3625421,41.7453829,12.36218985,41.74564955
77121,32209,32214,12.368577,41.7456569,12.3691983,41.7461336,12.368887650000001,41.745895250000004
77122,32214,32209,12.3691983,41.7461336,12.368577,41.7456569,12.368887650000001,41.745895250000004
77123,32216,32209,12.3669732,41.7465193,12.368577,41.7456569,12.3677751,41.7460881
77124,32209,32216,12.368577,41.7456569,12.3669732,41.7465193,12.3677751,41.7460881
77125,32210,32217,12.3663083,41.7456658,12.3667781,41.74665,12.366543199999999,41.7461579
77126,32217,32210,12.3667781,41.74665,12.3663083,41.7456658,12.366543199999999,41.7461579
77127,32213,32210,12.3646504,41.7461002,12.3663083,41.7456658,12.365479350000001,41.745883
77128,32210,32213,12.3663083,41.7456658,12.3646504,41.7461002,12.365479350000001,41.745883
77129,32211,32223,12.371166,41.7458223,12.3687343,41.7476013,12.369950150000001,41.7467118
77130,32223,32211,12.3687343,41.7476013,12.371166,41.7458223,12.369950150000001,41.7467118
77131,37480,32211,12.3728176,41.7446195,12.371166,41.7458223,12.3719918,41.7452209
77132,32211,37480,12.371166,41.7458223,12.3728176,41.7446195,12.3719918,41.7452209
77133,32212,32215,12.3618376,41.7459162,12.3611276,41.7464542,12.361482599999999,41.7461852
77134,32215,32212,12.3611276,41.7464542,12.3618376,41.7459162,12.361482599999999,41.7461852
77135,32213,37376,12.3646504,41.7461002,12.3643193,41.7455144,12.36448485,41.745807299999996
77136,37376,32213,12.3643193,41.7455144,12.3646504,41.7461002,12.36448485,41.745807299999996
77137,35971,32213,12.3650101,41.7468101,12.3646504,41.7461002,12.36483025,41.74645515
77138,32213,35971,12.3646504,41.7461002,12.3650101,41.7468101,12.36483025,41.74645515
77139,32218,32214,12.3679934,41.7470346,12.3691983,41.7461336,12.36859585,41.7465841
77140,32214,32218,12.3691983,41.7461336,12.3679934,41.7470346,12.36859585,41.7465841
77141,32215,32221,12.3611276,41.7464542,12.3600755,41.7472039,12.36060155,41.74682905
77142,32221,32215,12.3600755,41.7472039,12.3611276,41.7464542,12.36060155,41.74682905
77143,32220,32216,12.3678081,41.7471655,12.3669732,41.7465193,12.36739065,41.746842400000006
77144,32216,32220,12.3669732,41.7465193,12.3678081,41.7471655,12.36739065,41.746842400000006
77145,32217,32216,12.3667781,41.74665,12.3669732,41.7465193,12.36687565,41.74658465
77146,32216,32217,12.3669732,41.7465193,12.3667781,41.74665,12.36687565,41.74658465
77147,35973,32217,12.3664498,41.7468997,12.3667781,41.74665,12.36661395,41.74677485
77148,32217,35973,12.3667781,41.74665,12.3664498,41.7468997,12.36661395,41.74677485
77149,32220,32218,12.3678081,41.7471655,12.3679934,41.7470346,12.36790075,41.74710005
77150,32218,32220,12.3679934,41.7470346,12.3678081,41.7471655,12.36790075,41.74710005
77151,32218,32223,12.3679934,41.7470346,12.3687343,41.7476013,12.36836385,41.747317949999996
77152,32223,32218,12.3687343,41.7476013,12.3679934,41.7470346,12.36836385,41.747317949999996
77153,32225,32219,12.3636534,41.7479302,12.3626594,41.7471063,12.363156400000001,41.74751825
77154,32219,32225,12.3626594,41.7471063,12.3636534,41.7479302,12.363156400000001,41.74751825
77155,32221,32226,12.3600755,41.7472039,12.3610328,41.7479169,12.36055415,41.7475604
77156,39467,32222,12.361888,41.7472859,12.3619567,41.7472351,12.36192235,41.747260499999996
77157,32222,39467,12.3619567,41.7472351,12.361888,41.7472859,12.36192235,41.747260499999996
77158,32223,39736,12.3687343,41.7476013,12.3695177,41.7481877,12.369126,41.7478945
77159,39736,32223,12.3695177,41.7481877,12.3687343,41.7476013,12.369126,41.7478945
77160,32223,32224,12.3687343,41.7476013,12.3684033,41.7478507,12.3685688,41.747726
77161,32224,32223,12.3684033,41.7478507,12.3687343,41.7476013,12.3685688,41.747726
77162,32225,36248,12.3636534,41.7479302,12.3643164,41.7474566,12.3639849,41.7476934
77163,36248,32225,12.3643164,41.7474566,12.3636534,41.7479302,12.3639849,41.7476934
77164,32229,32225,12.3623401,41.7489094,12.3636534,41.7479302,12.36299675,41.7484198
77165,32225,32229,12.3636534,41.7479302,12.3623401,41.7489094,12.36299675,41.7484198
77166,36973,32225,12.3643317,41.7484454,12.3636534,41.7479302,12.363992549999999,41.7481878
77167,32225,36973,12.3636534,41.7479302,12.3643317,41.7484454,12.363992549999999,41.7481878
77168,32226,39467,12.3610328,41.7479169,12.361888,41.7472859,12.3614604,41.7476014
77169,39467,32226,12.361888,41.7472859,12.3610328,41.7479169,12.3614604,41.7476014
77170,32226,32229,12.3610328,41.7479169,12.3623401,41.7489094,12.36168645,41.748413150000005
77171,32227,35976,12.3657846,41.7486676,12.367299,41.7475703,12.3665418,41.74811895
77172,35976,32227,12.367299,41.7475703,12.3657846,41.7486676,12.3665418,41.74811895
77173,32230,32227,12.3652005,41.7491133,12.3657846,41.7486676,12.365492549999999,41.74889045
77174,32227,32230,12.3657846,41.7486676,12.3652005,41.7491133,12.365492549999999,41.74889045
77175,32231,32227,12.3665335,41.7492261,12.3657846,41.7486676,12.36615905,41.748946849999996
77176,32227,32231,12.3657846,41.7486676,12.3665335,41.7492261,12.36615905,41.748946849999996
77177,32231,32228,12.3665335,41.7492261,12.3672367,41.7487047,12.3668851,41.7489654
77178,32228,32231,12.3672367,41.7487047,12.3665335,41.7492261,12.3668851,41.7489654
77179,32229,32233,12.3623401,41.7489094,12.3646044,41.750648,12.363472250000001,41.7497787
77180,42317,32230,12.3648226,41.7493967,12.3652005,41.7491133,12.36501155,41.749255
77181,32230,42317,12.3652005,41.7491133,12.3648226,41.7493967,12.36501155,41.749255
77182,32230,36973,12.3652005,41.7491133,12.3643317,41.7484454,12.3647661,41.74877935
77183,36973,32230,12.3643317,41.7484454,12.3652005,41.7491133,12.3647661,41.74877935
77184,32232,32231,12.3672932,41.7498217,12.3665335,41.7492261,12.36691335,41.7495239
77185,32231,32232,12.3665335,41.7492261,12.3672932,41.7498217,12.36691335,41.7495239
77186,42318,32231,12.3655357,41.7499616,12.3665335,41.7492261,12.366034599999999,41.74959385
77187,32231,42318,12.3665335,41.7492261,12.3655357,41.7499616,12.366034599999999,41.74959385
77188,34510,32232,12.3672345,41.7498614,12.3672932,41.7498217,12.36726385,41.74984155
77189,32232,34510,12.3672932,41.7498217,12.3672345,41.7498614,12.36726385,41.74984155
77190,32233,42318,12.3646044,41.750648,12.3655357,41.7499616,12.36507005,41.750304799999995
77191,42318,32233,12.3655357,41.7499616,12.3646044,41.750648,12.36507005,41.750304799999995
77192,32234,42311,12.3740423,41.7517337,12.3751176,41.7525218,12.37457995,41.75212775
77193,42311,32234,12.3751176,41.7525218,12.3740423,41.7517337,12.37457995,41.75212775
77194,32234,32387,12.3740423,41.7517337,12.3737756,41.7519264,12.37390895,41.75183005
77195,32387,32234,12.3737756,41.7519264,12.3740423,41.7517337,12.37390895,41.75183005
77196,43525,32235,12.3724894,41.7528372,12.3718535,41.7533326,12.37217145,41.753084900000005
77197,32235,43525,12.3718535,41.7533326,12.3724894,41.7528372,12.37217145,41.753084900000005
77198,32237,32236,12.3770803,41.7540369,12.3771342,41.7539983,12.37710725,41.7540176
77199,32236,32237,12.3771342,41.7539983,12.3770803,41.7540369,12.37710725,41.7540176
77200,32236,32239,12.3771342,41.7539983,12.3794969,41.7557939,12.37831555,41.754896099999996
77201,32239,32236,12.3794969,41.7557939,12.3771342,41.7539983,12.37831555,41.754896099999996
77202,42314,32237,12.3757825,41.7530282,12.3770803,41.7540369,12.3764314,41.75353255
77203,32237,42314,12.3770803,41.7540369,12.3757825,41.7530282,12.3764314,41.75353255
77204,32238,32237,12.376471,41.7544694,12.3770803,41.7540369,12.376775649999999,41.75425315
77205,32237,32238,12.3770803,41.7540369,12.376471,41.7544694,12.376775649999999,41.75425315
77206,42309,32238,12.3761468,41.7547102,12.376471,41.7544694,12.376308900000002,41.7545898
77207,32238,42309,12.376471,41.7544694,12.3761468,41.7547102,12.376308900000002,41.7545898
77208,32240,32238,12.3787964,41.7562134,12.376471,41.7544694,12.3776337,41.7553414
77209,32238,32240,12.376471,41.7544694,12.3787964,41.7562134,12.3776337,41.7553414
77210,32240,32239,12.3787964,41.7562134,12.3794969,41.7557939,12.37914665,41.75600365
77211,32239,32240,12.3794969,41.7557939,12.3787964,41.7562134,12.37914665,41.75600365
77212,32241,36007,12.3510298,41.7406983,12.3503287,41.7401601,12.350679249999999,41.740429199999994
77213,32242,32241,12.3512939,41.7408894,12.3510298,41.7406983,12.35116185,41.74079385
77214,32243,32241,12.3509243,41.7409484,12.3510298,41.7406983,12.350977050000001,41.74082335
77215,32242,32243,12.3512939,41.7408894,12.3509243,41.7409484,12.3511091,41.7409189
77216,32244,32242,12.3534612,41.7425556,12.3512939,41.7408894,12.35237755,41.7417225
77217,32245,32244,12.3537414,41.7427731,12.3534612,41.7425556,12.353601300000001,41.74266435
77218,32246,32244,12.3533953,41.7428083,12.3534612,41.7425556,12.35342825,41.742681950000005
77219,32245,32246,12.3537414,41.7427731,12.3533953,41.7428083,12.35356835,41.7427907
77220,32258,32245,12.3552455,41.7439414,12.3537414,41.7427731,12.35449345,41.74335725
77221,32246,32248,12.3533953,41.7428083,12.3524513,41.7433805,12.3529233,41.743094400000004
77222,32248,32246,12.3524513,41.7433805,12.3533953,41.7428083,12.3529233,41.743094400000004
77223,32248,32247,12.3524513,41.7433805,12.3512329,41.742676,12.351842099999999,41.74302825
77224,32247,32248,12.3512329,41.742676,12.3524513,41.7433805,12.351842099999999,41.74302825
77225,32248,32257,12.3524513,41.7433805,12.351417,41.7439314,12.35193415,41.743655950000004
77226,32257,32248,12.351417,41.7439314,12.3524513,41.7433805,12.35193415,41.743655950000004
77227,32255,32249,12.3420227,41.7436355,12.3418139,41.7433828,12.3419183,41.74350915
77228,32249,32255,12.3418139,41.7433828,12.3420227,41.7436355,12.3419183,41.74350915
77229,32249,34444,12.3418139,41.7433828,12.3429837,41.7429194,12.3423988,41.7431511
77230,34446,32249,12.3416885,41.7434396,12.3418139,41.7433828,12.341751200000001,41.7434112
77231,32250,32253,12.3498787,41.7434516,12.349764,41.7435969,12.34982135,41.74352425
77232,32250,32251,12.3498787,41.7434516,12.3499654,41.7434872,12.34992205,41.743469399999995
77233,32251,32257,12.3499654,41.7434872,12.351417,41.7439314,12.3506912,41.7437093
77234,32254,32251,12.3498384,41.7436278,12.3499654,41.7434872,12.349901899999999,41.743557499999994
77235,32269,32252,12.3492169,41.7444449,12.3495593,41.743516,12.349388099999999,41.743980449999995
77236,32252,32269,12.3495593,41.743516,12.3492169,41.7444449,12.349388099999999,41.743980449999995
77237,32253,32252,12.349764,41.7435969,12.3495593,41.743516,12.34966165,41.74355645
77238,32254,32253,12.3498384,41.7436278,12.349764,41.7435969,12.3498012,41.74361235
77239,32255,32272,12.3420227,41.7436355,12.342395,41.7448791,12.342208849999999,41.7442573
77240,32256,32260,12.3393856,41.7436815,12.3393604,41.7440718,12.339373,41.743876650000004
77241,32260,32256,12.3393604,41.7440718,12.3393856,41.7436815,12.339373,41.743876650000004
77242,32262,32258,12.3554894,41.744128,12.3552455,41.7439414,12.35536745,41.7440347
77243,32265,32258,12.3551975,41.7441782,12.3552455,41.7439414,12.355221499999999,41.7440598
77244,32259,32264,12.3403261,41.7440382,12.3401994,41.7441883,12.34026275,41.74411325
77245,37416,32259,12.3402427,41.7440036,12.3403261,41.7440382,12.3402844,41.744020899999995
77246,32260,32261,12.3393604,41.7440718,12.3401056,41.7441031,12.339732999999999,41.744087449999995
77247,32261,32260,12.3401056,41.7441031,12.3393604,41.7440718,12.339732999999999,41.744087449999995
77248,35468,32260,12.3387681,41.7440527,12.3393604,41.7440718,12.33906425,41.74406225
77249,32260,35468,12.3393604,41.7440718,12.3387681,41.7440527,12.33906425,41.74406225
77250,32260,32266,12.3393604,41.7440718,12.3393448,41.7443193,12.3393526,41.74419555
77251,32266,32260,12.3393448,41.7443193,12.3393604,41.7440718,12.3393526,41.74419555
77252,32261,37417,12.3401056,41.7441031,12.3401774,41.7440168,12.3401415,41.74405994999999
77253,32263,32261,12.3401695,41.7441763,12.3401056,41.7441031,12.34013755,41.7441397
77254,32262,32265,12.3554894,41.744128,12.3551975,41.7441782,12.35534345,41.744153100000005
77255,32263,32268,12.3401695,41.7441763,12.3399215,41.7444031,12.3400455,41.744289699999996
77256,32268,32263,12.3399215,41.7444031,12.3401695,41.7441763,12.3400455,41.744289699999996
77257,32264,32263,12.3401994,41.7441883,12.3401695,41.7441763,12.340184449999999,41.7441823
77258,32267,32264,12.3407167,41.744411,12.3401994,41.7441883,12.340458049999999,41.74429965
77259,32267,36380,12.3407167,41.744411,12.3401179,41.7451492,12.340417299999999,41.7447801
77260,36380,32267,12.3401179,41.7451492,12.3407167,41.744411,12.340417299999999,41.7447801
77261,32270,32267,12.3412691,41.7446644,12.3407167,41.744411,12.3409929,41.744537699999995
77262,32346,32269,12.348776,41.7456603,12.3492169,41.7444449,12.348996450000001,41.745052599999994
77263,32269,32346,12.3492169,41.7444449,12.348776,41.7456603,12.348996450000001,41.745052599999994
77264,32269,32274,12.3492169,41.7444449,12.3512511,41.7451804,12.350234,41.74481265
77265,32274,32269,12.3512511,41.7451804,12.3492169,41.7444449,12.350234,41.74481265
77266,32271,32270,12.3417322,41.7448655,12.3412691,41.7446644,12.34150065,41.744764950000004
77267,32271,32276,12.3417322,41.7448655,12.341136,41.7455982,12.3414341,41.74523185
77268,32276,32271,12.341136,41.7455982,12.3417322,41.7448655,12.3414341,41.74523185
77269,32273,32271,12.3422476,41.7451178,12.3417322,41.7448655,12.3419899,41.74499165
77270,32272,32273,12.342395,41.7448791,12.3422476,41.7451178,12.3423213,41.74499845
77271,32274,32280,12.3512511,41.7451804,12.3528832,41.7466564,12.35206715,41.7459184
77272,32280,32274,12.3528832,41.7466564,12.3512511,41.7451804,12.35206715,41.7459184
77273,32275,32277,12.3428447,41.7454114,12.3423604,41.7457901,12.34260255,41.74560075
77274,32277,32275,12.3423604,41.7457901,12.3428447,41.7454114,12.34260255,41.74560075
77275,32279,32275,12.3434924,41.7462453,12.3428447,41.7454114,12.343168550000001,41.74582835
77276,32277,34376,12.3423604,41.7457901,12.3426314,41.7459545,12.3424959,41.7458723
